Customer,State,Coverage,Education,EmploymentStatus,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size
HJ64867,Arizona,Basic,College,Employed,F,78352,Rural,Divorced,74,33,3,0,7,Personal L2,Web,152.365482,Two-Door Car,Medsize
MT35297,Oregon,Basic,High School or Below,Employed,F,43460,Suburban,Married,63,4,18,0,3,Personal L2,Branch,302.4,Four-Door Car,Small
VB69838,Oregon,Premium,High School or Below,Employed,F,46587,Suburban,Divorced,119,34,74,2,2,Personal L3,Call Center,571.2,Four-Door Car,Medsize
JR34589,Nevada,Extended,High School or Below,Employed,F,21236,Rural,Married,123,3,12,0,1,Personal L2,Call Center,131.262395,SUV,Medsize
EI85578,California,Basic,Bachelor,Unemployed,F,0,Rural,Married,106,15,30,0,1,Personal L3,Agent,117.229971,SUV,Medsize
DH85144,Oregon,Basic,College,Unemployed,M,0,Suburban,Single,65,11,52,0,1,Personal L3,Branch,312,Four-Door Car,Medsize
HC31007,California,Basic,High School or Below,Unemployed,M,0,Suburban,Married,68,35,65,0,7,Personal L2,Agent,457.169818,Four-Door Car,Medsize
GQ78238,Oregon,Extended,High School or Below,Employed,M,65167,Suburban,Married,131,22,85,0,1,Personal L2,Call Center,628.8,SUV,Medsize
VK98618,Arizona,Basic,College,Unemployed,F,0,Suburban,Single,105,14,21,0,7,Personal L3,Agent,756,SUV,Large
BG30513,California,Extended,College,Retired,F,13663,Suburban,Single,97,1,66,0,2,Personal L2,Branch,465.6,Four-Door Car,Small
HR26088,Arizona,Extended,College,Unemployed,F,0,Suburban,Married,84,19,26,2,4,Personal L2,Branch,403.2,Four-Door Car,Medsize
XD72019,Oregon,Extended,Bachelor,Unemployed,F,0,Suburban,Single,82,1,13,0,2,Personal L2,Web,479.312226,Four-Door Car,Large
XD82117,Arizona,Basic,College,Employed,F,65933,Urban,Married,108,23,16,0,5,Personal L2,Call Center,379.951464,SUV,Medsize
QK90365,Oregon,Extended,Master,Retired,F,19614,Suburban,Married,85,21,32,0,2,Personal L3,Agent,574.024018,Two-Door Car,Medsize
UR67446,California,Extended,High School or Below,Employed,F,23235,Suburban,Married,99,28,71,0,4,Personal L3,Call Center,587.656629,Four-Door Car,Medsize
FJ76376,California,Basic,Bachelor,Employed,M,79528,Urban,Married,64,2,39,0,2,Personal L2,Agent,175.429028,Two-Door Car,Medsize
ZI85739,California,Extended,Master,Unemployed,F,0,Rural,Married,136,10,41,0,2,Personal L1,Branch,46.098963,SUV,Small
AM72411,Oregon,Basic,High School or Below,Medical Leave,M,23253,Suburban,Divorced,61,20,49,0,1,Personal L1,Branch,292.8,Two-Door Car,Medsize
IC77855,California,Basic,College,Employed,M,40571,Urban,Married,100,19,56,2,2,Personal L1,Branch,361.788917,SUV,Medsize
ZM70632,California,Extended,Bachelor,Employed,F,60668,Urban,Married,138,18,92,0,1,Personal L3,Branch,553.699596,SUV,Medsize
JM59803,California,Basic,Doctor,Employed,M,61776,Urban,Divorced,73,9,61,3,6,Personal L2,Agent,343.278996,Two-Door Car,Medsize
KG84303,California,Extended,Master,Employed,M,38820,Suburban,Married,99,29,59,0,1,Personal L3,Call Center,547.619785,Four-Door Car,Small
OJ37666,California,Basic,Bachelor,Employed,F,47285,Suburban,Married,63,7,3,0,1,Personal L3,Call Center,302.4,Four-Door Car,Medsize
KH55886,Oregon,Premium,Bachelor,Employed,M,78310,Rural,Married,192,34,18,1,2,Personal L1,Agent,151.711475,Sports Car,Medsize
QZ70160,Nevada,Basic,College,Medical Leave,F,26222,Suburban,Married,62,23,18,0,1,Personal L2,Branch,297.6,Four-Door Car,Medsize
FU51754,Arizona,Extended,High School or Below,Unemployed,M,0,Suburban,Single,79,21,53,1,7,Personal L2,Agent,407.440238,Two-Door Car,Medsize
KY48450,Oregon,Basic,College,Employed,F,83926,Rural,Married,181,31,88,0,1,Personal L1,Agent,124.447153,Luxury Car,Medsize
UI99151,Nevada,Basic,High School or Below,Medical Leave,M,28879,Suburban,Married,106,6,9,0,2,Personal L3,Web,763.2,Sports Car,Medsize
CJ64468,Oregon,Basic,College,Medical Leave,F,12964,Suburban,Single,65,2,37,0,4,Personal L2,Web,362.774545,Two-Door Car,Medsize
GM61951,Nevada,Basic,High School or Below,Unemployed,F,0,Suburban,Single,115,22,65,0,2,Personal L3,Agent,1251.042795,SUV,Small
BO15959,Washington,Extended,College,Employed,F,88105,Suburban,Married,86,5,26,0,2,Personal L3,Agent,412.8,Four-Door Car,Medsize
ZK50586,Oregon,Basic,College,Employed,F,66524,Urban,Married,74,15,8,4,1,Personal L3,Agent,238.517525,Two-Door Car,Medsize
DM22923,Oregon,Basic,Bachelor,Disabled,M,27398,Suburban,Single,68,4,39,1,1,Personal L3,Branch,326.4,Four-Door Car,Medsize
YW47108,California,Extended,College,Employed,M,45743,Suburban,Married,96,15,81,0,2,Personal L3,Agent,673.780804,Four-Door Car,Medsize
DS62172,Oregon,Basic,Bachelor,Employed,F,54183,Suburban,Divorced,70,1,91,0,1,Personal L3,Web,336,Four-Door Car,Large
VL58402,Washington,Basic,College,Employed,M,46900,Suburban,Married,66,13,59,0,1,Personal L2,Web,316.8,Four-Door Car,Medsize
LL92275,California,Basic,College,Unemployed,F,0,Urban,Married,67,21,60,0,5,Personal L3,Web,216.196521,Four-Door Car,Medsize
FB95288,California,Extended,High School or Below,Unemployed,M,0,Suburban,Married,217,14,40,1,2,Personal L3,Branch,1562.4,Luxury Car,Small
NB30472,Arizona,Premium,College,Employed,F,30845,Suburban,Married,116,3,89,1,2,Personal L2,Branch,556.8,Four-Door Car,Medsize
II97469,California,Extended,High School or Below,Employed,M,92107,Rural,Divorced,88,7,38,0,5,Personal L3,Agent,16.37296,Four-Door Car,Medsize
VF17463,Oregon,Basic,College,Employed,M,62464,Urban,Married,109,23,45,0,4,Personal L3,Agent,400.181882,Sports Car,Medsize
GW77328,Oregon,Basic,Doctor,Employed,M,69991,Rural,Married,65,27,44,0,7,Personal L3,Call Center,4.619402,Four-Door Car,Medsize
CF44171,California,Extended,Bachelor,Retired,F,23904,Suburban,Single,123,1,67,3,1,Personal L3,Agent,590.4,SUV,Medsize
EO75698,Oregon,Premium,Bachelor,Employed,F,83894,Rural,Married,110,6,46,0,2,Personal L1,Agent,82.019005,Four-Door Car,Medsize
LM79795,Oregon,Basic,High School or Below,Employed,M,39602,Suburban,Divorced,64,15,59,0,2,Personal L1,Agent,307.2,Two-Door Car,Small
XT35473,Arizona,Basic,Bachelor,Retired,M,25905,Suburban,Divorced,63,21,12,0,1,Personal L3,Agent,302.4,Four-Door Car,Large
LO90163,Nevada,Basic,Bachelor,Employed,F,24626,Rural,Married,108,19,3,0,2,Personal L3,Call Center,225.971279,SUV,Medsize
SV94314,Arizona,Premium,Bachelor,Employed,M,36898,Suburban,Married,169,14,36,1,3,Personal L3,Branch,811.2,SUV,Medsize
RW86245,Arizona,Extended,High School or Below,Employed,M,92864,Rural,Married,123,13,60,0,1,Personal L3,Agent,96.338144,SUV,Medsize
FE84109,Washington,Extended,Bachelor,Disabled,M,21156,Rural,Divorced,89,2,32,0,8,Personal L2,Web,111.836561,Two-Door Car,Medsize
KG21285,Arizona,Extended,College,Employed,M,67206,Rural,Divorced,90,9,69,0,9,Personal L1,Web,76.289123,Four-Door Car,Medsize
TQ33359,California,Extended,High School or Below,Employed,M,85654,Rural,Married,76,8,46,0,3,Personal L3,Agent,46.20341,Four-Door Car,Large
ZG59671,Oregon,Extended,College,Employed,M,59325,Rural,Divorced,83,20,76,0,2,Personal L2,Branch,81.599332,Four-Door Car,Medsize
AY19539,California,Extended,College,Retired,M,13528,Suburban,Single,86,21,35,0,3,Personal L3,Agent,412.8,Four-Door Car,Medsize
KU23440,Oregon,Basic,Master,Unemployed,F,0,Suburban,Divorced,63,0,88,1,2,Personal L1,Branch,302.4,Four-Door Car,Small
KE35335,Washington,Extended,College,Employed,F,75333,Urban,Married,90,15,44,1,1,Personal L1,Web,289.236063,Four-Door Car,Small
FE90301,Nevada,Basic,Bachelor,Employed,F,61108,Rural,Married,72,27,84,0,6,Personal L1,Agent,23.773332,Four-Door Car,Medsize
CK35310,Nevada,Basic,High School or Below,Employed,F,27083,Suburban,Divorced,73,15,58,1,1,Personal L1,Web,525.6,Four-Door Car,Small
XU97999,California,Basic,High School or Below,Employed,M,68997,Urban,Married,63,3,26,0,2,Personal L2,Agent,206.926432,Four-Door Car,Large
RF73329,California,Basic,High School or Below,Employed,F,33451,Suburban,Married,67,0,1,0,1,Personal L2,Agent,337.219884,Four-Door Car,Medsize
HL91178,California,Basic,High School or Below,Employed,M,74713,Suburban,Married,70,20,67,0,1,Personal L3,Branch,336,Four-Door Car,Large
HS77089,Washington,Basic,Bachelor,Unemployed,M,0,Suburban,Single,70,8,74,0,3,Personal L3,Branch,504,Four-Door Car,Small
WK18603,California,Basic,Doctor,Employed,M,85607,Rural,Single,66,26,1,0,3,Personal L2,Agent,67.647131,Four-Door Car,Medsize
XS44101,California,Extended,Bachelor,Employed,F,44891,Rural,Married,83,12,75,0,6,Personal L3,Call Center,74.803791,Four-Door Car,Medsize
RE93978,Washington,Basic,College,Employed,M,89061,Suburban,Divorced,103,19,88,0,3,Personal L2,Web,565.267705,SUV,Small
WX19595,Arizona,Basic,High School or Below,Unemployed,M,0,Suburban,Married,198,4,31,0,9,Personal L2,Agent,962.159318,Luxury Car,Small
EA55071,Arizona,Premium,Bachelor,Employed,F,63774,Rural,Divorced,111,18,63,0,1,Personal L2,Agent,60.036683,Four-Door Car,Medsize
HH45183,Oregon,Extended,High School or Below,Employed,M,93308,Suburban,Married,92,20,56,0,1,Personal L3,Agent,441.6,Four-Door Car,Medsize
NL75739,Arizona,Basic,High School or Below,Disabled,M,10375,Suburban,Married,66,10,95,0,2,Personal L3,Branch,316.8,Two-Door Car,Medsize
XE96798,Oregon,Basic,Master,Employed,M,85950,Rural,Divorced,69,5,61,0,1,Personal L3,Web,47.70723,Four-Door Car,Small
UU12600,Nevada,Basic,Bachelor,Employed,F,33402,Rural,Married,109,7,66,0,4,Personal L3,Web,71.053011,SUV,Small
NL39999,Washington,Basic,High School or Below,Medical Leave,M,18129,Suburban,Divorced,71,23,59,0,1,Personal L2,Call Center,340.8,Two-Door Car,Large
ZN45349,Oregon,Basic,College,Unemployed,M,0,Suburban,Single,66,29,58,0,8,Personal L3,Branch,711.8026,Two-Door Car,Small
QX64770,Oregon,Premium,Master,Medical Leave,F,13376,Suburban,Single,108,13,75,0,4,Personal L3,Agent,774.714929,Four-Door Car,Small
AD89594,California,Basic,College,Employed,M,28651,Urban,Single,67,4,25,0,2,Personal L2,Agent,302.272725,Four-Door Car,Medsize
SQ37580,Arizona,Basic,Bachelor,Employed,F,64964,Urban,Single,66,9,84,0,5,Personal L3,Call Center,286.967405,Four-Door Car,Medsize
IN64985,Nevada,Extended,College,Employed,F,34112,Suburban,Married,77,32,68,0,6,Personal L3,Branch,369.6,Four-Door Car,Small
UL96474,Arizona,Basic,College,Unemployed,F,0,Suburban,Married,108,32,49,3,1,Personal L2,Agent,718.383,SUV,Medsize
NK20941,California,Extended,High School or Below,Employed,M,52447,Rural,Single,90,5,57,0,7,Personal L3,Agent,61.585668,Four-Door Car,Medsize
XQ28930,California,Basic,College,Unemployed,M,0,Suburban,Single,69,31,69,2,2,Personal L3,Web,496.8,Four-Door Car,Medsize
LY73893,California,Basic,College,Employed,M,35398,Suburban,Divorced,71,26,41,0,7,Personal L3,Agent,340.8,Four-Door Car,Medsize
II20035,Oregon,Basic,High School or Below,Medical Leave,F,26239,Suburban,Married,65,11,39,0,2,Personal L2,Web,312,Four-Door Car,Small
OH69760,Arizona,Basic,College,Unemployed,F,0,Suburban,Married,70,4,64,0,7,Personal L1,Branch,336,Four-Door Car,Large
UT21323,California,Basic,College,Unemployed,M,0,Suburban,Single,190,9,67,0,7,Personal L3,Branch,1833.182529,Luxury SUV,Small
GM46746,Arizona,Extended,High School or Below,Employed,F,86205,Suburban,Single,223,8,67,0,8,Personal L3,Agent,1070.4,Luxury Car,Small
GZ64473,Nevada,Basic,College,Employed,M,50414,Suburban,Married,69,25,34,0,1,Personal L3,Agent,331.2,Four-Door Car,Medsize
XE65072,Oregon,Extended,College,Employed,M,63483,Rural,Married,83,4,84,0,3,Personal L1,Branch,85.073541,Four-Door Car,Medsize
AT72574,Arizona,Basic,High School or Below,Unemployed,M,0,Suburban,Single,70,24,58,0,1,Personal L2,Call Center,504,Two-Door Car,Medsize
FP10040,Oregon,Basic,High School or Below,Employed,M,38113,Urban,Married,73,4,34,0,2,Personal L1,Agent,203.640251,Four-Door Car,Large
AQ51159,Arizona,Basic,High School or Below,Employed,F,38676,Rural,Married,72,24,33,0,2,Personal L1,Branch,146.124719,Four-Door Car,Medsize
HB21182,Arizona,Basic,Master,Employed,F,20200,Suburban,Single,65,3,51,3,1,Personal L3,Agent,312,Two-Door Car,Medsize
SM17747,Arizona,Basic,College,Employed,M,29038,Rural,Married,69,14,61,0,1,Personal L2,Branch,56.351667,Four-Door Car,Medsize
MR52230,Oregon,Extended,Doctor,Employed,M,56598,Rural,Married,88,29,29,0,2,Personal L2,Web,92.966783,Four-Door Car,Medsize
IX60941,Oregon,Extended,College,Medical Leave,M,20978,Suburban,Married,98,19,96,1,1,Personal L3,Branch,1176.2788,Four-Door Car,Small
GQ26671,California,Basic,High School or Below,Unemployed,F,0,Suburban,Single,63,5,7,0,1,Personal L2,Call Center,453.6,Two-Door Car,Medsize
WO30947,Washington,Basic,Bachelor,Employed,M,31572,Urban,Married,70,14,95,3,3,Personal L2,Call Center,292.434826,Four-Door Car,Medsize
ZN86559,California,Basic,Bachelor,Unemployed,F,0,Suburban,Married,72,21,65,0,3,Personal L3,Web,345.6,Four-Door Car,Medsize
YD80815,Arizona,Basic,Bachelor,Employed,F,51791,Rural,Married,181,10,46,1,1,Personal L3,Call Center,422.960234,Luxury Car,Medsize
BE54454,Washington,Basic,High School or Below,Employed,M,70828,Suburban,Married,62,8,18,0,4,Personal L2,Branch,297.6,Four-Door Car,Small
IM55696,California,Basic,High School or Below,Employed,F,24031,Suburban,Married,66,32,37,0,3,Personal L2,Call Center,316.8,Four-Door Car,Small
UD99395,Oregon,Basic,High School or Below,Employed,M,84927,Suburban,Married,112,27,83,0,1,Personal L2,Call Center,537.6,SUV,Small
WE64939,California,Basic,College,Employed,F,23893,Urban,Married,73,19,21,0,1,Personal L1,Agent,186.292275,Four-Door Car,Medsize
KC67652,Arizona,Extended,Doctor,Employed,M,71255,Rural,Single,138,28,16,0,4,Personal L1,Agent,138.633681,Sports Car,Medsize
FQ33633,Nevada,Basic,College,Employed,F,37697,Rural,Married,112,35,8,0,1,Personal L2,Agent,38.403843,SUV,Small
QS23134,Arizona,Premium,College,Employed,M,33746,Suburban,Married,106,29,23,0,2,Personal L2,Call Center,508.8,Two-Door Car,Medsize
EZ70589,Washington,Extended,College,Employed,F,70263,Rural,Married,93,30,66,0,5,Personal L1,Call Center,7.345946,Two-Door Car,Small
KT91115,Oregon,Premium,Bachelor,Employed,M,43367,Suburban,Divorced,118,6,20,0,1,Personal L1,Branch,1026.741926,Four-Door Car,Medsize
RS66246,California,Extended,High School or Below,Unemployed,F,0,Suburban,Single,81,26,23,0,1,Personal L3,Branch,388.8,Two-Door Car,Large
YX72707,Oregon,Basic,Doctor,Unemployed,F,0,Suburban,Married,66,12,20,1,4,Personal L3,Agent,445.19869,Four-Door Car,Small
ET88948,California,Basic,Bachelor,Employed,F,76839,Suburban,Married,68,12,85,0,3,Personal L2,Call Center,326.4,Four-Door Car,Medsize
GW43195,Oregon,Extended,College,Employed,F,71210,Suburban,Married,214,8,89,1,2,Personal L2,Branch,1027.2,Luxury Car,Small
MQ54182,California,Premium,Bachelor,Employed,F,49447,Suburban,Married,119,9,48,2,1,Personal L2,Branch,762.007253,Four-Door Car,Medsize
WM39308,Nevada,Basic,High School or Below,Employed,F,98713,Urban,Married,65,3,91,0,2,Personal L2,Call Center,289.894293,Two-Door Car,Medsize
DK20428,Oregon,Basic,Bachelor,Employed,M,26094,Rural,Married,67,16,84,0,1,Personal L1,Branch,2.028223,Two-Door Car,Medsize
IZ67803,California,Basic,Master,Employed,M,26990,Urban,Married,65,9,60,1,2,Personal L1,Agent,297.864823,Four-Door Car,Medsize
VW65351,Washington,Extended,College,Employed,F,46644,Rural,Married,84,34,19,0,1,Personal L2,Agent,150.688024,Four-Door Car,Medsize
SY36127,California,Basic,Master,Employed,F,33462,Rural,Married,72,12,9,0,1,Personal L3,Branch,112.425578,Four-Door Car,Medsize
LA20890,Oregon,Basic,Bachelor,Employed,F,66880,Suburban,Married,71,7,54,0,1,Personal L3,Branch,340.8,Four-Door Car,Medsize
EP48362,Arizona,Basic,Bachelor,Employed,M,88680,Urban,Married,66,5,66,0,2,Personal L1,Web,201.762191,Four-Door Car,Medsize
ON91363,Washington,Extended,College,Employed,M,75132,Suburban,Married,93,7,33,2,1,Personal L2,Call Center,446.4,Four-Door Car,Medsize
TG95261,California,Extended,Master,Unemployed,F,0,Suburban,Single,122,15,47,0,9,Personal L2,Branch,650.52179,Sports Car,Medsize
EE59791,California,Basic,High School or Below,Employed,F,56617,Suburban,Married,74,18,24,0,3,Personal L2,Call Center,355.2,Four-Door Car,Small
IV84135,California,Extended,College,Employed,F,75638,Rural,Divorced,83,6,52,4,2,Personal L3,Agent,108.69654,Four-Door Car,Medsize
TE11374,California,Basic,Bachelor,Disabled,F,24982,Suburban,Married,109,20,52,4,7,Personal L1,Web,523.2,SUV,Medsize
GH12466,Washington,Extended,High School or Below,Employed,F,40348,Rural,Married,83,6,56,0,1,Personal L3,Agent,26.314753,Four-Door Car,Medsize
PC43437,Arizona,Basic,College,Employed,F,24083,Suburban,Divorced,63,22,2,1,2,Personal L3,Agent,340.453606,Four-Door Car,Small
PW98890,Oregon,Basic,Bachelor,Employed,F,81538,Urban,Divorced,66,3,46,0,1,Personal L1,Call Center,272.844816,Four-Door Car,Small
BQ94892,Oregon,Extended,College,Employed,M,62873,Urban,Divorced,81,0,41,0,1,Personal L2,Call Center,207.75186,Four-Door Car,Medsize
LA33814,Oregon,Premium,High School or Below,Employed,M,66245,Rural,Married,145,22,58,0,2,Personal L3,Agent,181.501424,SUV,Medsize
WM87004,Oregon,Basic,Bachelor,Unemployed,M,0,Suburban,Divorced,102,22,20,0,2,Personal L3,Branch,734.4,SUV,Small
OL28902,California,Premium,College,Disabled,M,26303,Suburban,Divorced,165,16,47,0,1,Personal L3,Agent,956.589903,SUV,Small
OQ51004,California,Basic,Bachelor,Disabled,M,18375,Suburban,Married,103,8,50,0,1,Personal L2,Branch,535.080276,Sports Car,Large
GJ88864,Nevada,Extended,College,Employed,F,30944,Urban,Divorced,92,15,46,0,1,Personal L3,Web,348.216284,Four-Door Car,Small
AF69537,Arizona,Premium,College,Employed,M,59630,Suburban,Married,185,9,67,0,1,Personal L3,Agent,888,SUV,Medsize
WY37677,Oregon,Basic,High School or Below,Unemployed,M,0,Suburban,Married,119,1,58,0,7,Personal L3,Agent,856.8,Sports Car,Medsize
SX89429,Arizona,Basic,High School or Below,Unemployed,F,0,Suburban,Married,61,26,79,1,1,Personal L3,Agent,311.404068,Four-Door Car,Small
HM20848,California,Basic,High School or Below,Employed,F,39053,Suburban,Married,114,5,66,0,1,Personal L1,Agent,547.2,Sports Car,Medsize
FO49408,Oregon,Extended,High School or Below,Employed,M,24475,Suburban,Single,84,11,55,3,1,Personal L3,Call Center,604.8,Four-Door Car,Medsize
LL95376,Washington,Basic,Bachelor,Employed,M,92296,Suburban,Married,69,4,65,0,1,Personal L3,Agent,331.2,Two-Door Car,Medsize
UK49045,Oregon,Extended,High School or Below,Employed,M,29484,Suburban,Married,93,19,51,0,2,Personal L2,Branch,446.4,Two-Door Car,Medsize
JA24437,California,Premium,College,Unemployed,M,0,Suburban,Single,114,19,50,0,3,Personal L3,Branch,820.8,Four-Door Car,Medsize
TU77462,Oregon,Extended,College,Employed,M,48088,Rural,Married,94,25,73,0,4,Personal L2,Web,134.828318,Two-Door Car,Medsize
DA26490,California,Basic,Bachelor,Employed,M,21366,Suburban,Married,63,20,47,0,3,Personal L2,Branch,302.4,Two-Door Car,Small
YZ77792,Washington,Basic,High School or Below,Unemployed,F,0,Suburban,Single,64,3,59,0,4,Personal L3,Agent,460.8,Four-Door Car,Small
AH53588,California,Basic,College,Retired,M,26802,Suburban,Married,66,7,43,1,5,Personal L2,Agent,316.8,Two-Door Car,Medsize
QV89018,Arizona,Basic,High School or Below,Employed,M,89025,Urban,Married,64,32,10,0,2,Personal L3,Branch,179.251604,Four-Door Car,Large
SY95534,California,Basic,Bachelor,Unemployed,M,0,Suburban,Married,104,23,76,0,1,Personal L3,Branch,748.8,SUV,Medsize
YT37186,California,Extended,Bachelor,Employed,F,52228,Suburban,Married,220,29,72,1,8,Personal L3,Agent,1056,Luxury SUV,Medsize
DY81347,California,Extended,High School or Below,Unemployed,F,0,Suburban,Married,126,13,91,0,1,Personal L3,Web,694.357961,SUV,Medsize
VH45074,California,Basic,College,Unemployed,M,0,Suburban,Divorced,63,11,30,0,1,Personal L3,Web,344.288189,Four-Door Car,Large
BF45697,California,Basic,College,Employed,M,83086,Urban,Married,71,1,43,3,3,Personal L3,Agent,320.486645,Four-Door Car,Medsize
RY27018,Washington,Extended,High School or Below,Employed,M,53214,Suburban,Married,91,21,76,0,3,Personal L3,Call Center,436.8,Four-Door Car,Large
IU83998,Washington,Premium,Bachelor,Unemployed,F,0,Suburban,Married,298,26,94,0,1,Personal L3,Branch,2145.6,Luxury Car,Medsize
NE29938,California,Extended,College,Unemployed,F,0,Suburban,Single,90,1,94,0,2,Personal L2,Call Center,648,Two-Door Car,Large
